scenario,sweep_param,sweep_value,depth_rel,A,aPAR,Rd,Ps,Kn
Uniform,Rin,100,0.564285714285714,0.97195499934995,40.8714729209312,0.630065218056879,0.314281893874283,0.00744000681323255
Uniform,Rin,100,0.578571428571429,0.929744450559432,39.6020922025715,0.62433087585856,0.30514193508127,0.00733453101159375
Uniform,Rin,100,0.592857142857143,0.889082498537231,38.3769188308429,0.618648722988432,0.296267784940828,0.0072347571539742
Uniform,Rin,100,0.607142857142857,0.849922453387116,37.1945336512488,0.613018284461592,0.287651713194934,0.00714038849191531
Uniform,Rin,100,0.621428571428571,0.81221949452729,36.053571423802,0.607439089616064,0.279286214397243,0.00705114785466297
Uniform,Rin,100,0.635714285714286,0.775930606124256,34.9527190325294,0.601910672073454,0.271164001375107,0.00696677630360473
Uniform,Rin,100,0.65,0.741014514433853,33.8907137691355,0.596432569699966,0.263277998881726,0.00688703188998894
Uniform,Rin,100,0.664285714285714,0.707431627158754,32.8663416882964,0.591004324567771,0.255621337432918,0.00681168850775596
Uniform,Rin,100,0.678571428571429,0.675143974910856,31.8784360321664,0.585625482916728,0.248187347323114,0.00674053483400995
Uniform,Rin,100,0.692857142857143,0.644115154847665,30.9258757217909,0.580295595116451,0.240969552815398,0.00667337335030003
Uniform,Rin,100,0.707142857142857,0.614301379247724,30.0075839132214,0.575014215628725,0.233961666500495,0.00661001287922992
Uniform,Rin,100,0.721428571428571,0.585714073961358,29.1225266162315,0.569780902970263,0.227157583819822,0.00655028917849121
Uniform,Rin,100,0.735714285714286,0.558223209034504,28.269711373629,0.564595219675801,0.220551377747817,0.0064940597151319
Uniform,Rin,100,0.75,0.53187291282343,27.4481859992546,0.559456732261529,0.214137293628916,0.00644114241676877
Uniform,Rin,100,0.764285714285714,0.506614831267669,26.657037372851,0.554365011188851,0.207909744164681,0.00639140871195209
Uniform,Rin,100,0.778571428571429,0.482422809345511,25.8953902900706,0.549319630828488,0.201863304546714,0.00634472687688604
Uniform,Rin,100,0.792857142857143,0.459271670421095,25.1624063659815,0.544320169424891,0.195992707731116,0.00630097399591896
Uniform,Rin,100,0.807142857142857,0.437137150295744,24.4572829905097,0.539366209060985,0.190292839850372,0.00626003550912271
Uniform,Rin,100,0.821428571428571,0.415996026523214,23.7792523343405,0.53445733562324,0.18475873575867,0.00622180462916808
Uniform,Rin,100,0.835714285714286,0.395825939320063,23.1275804038778,0.529593138767053,0.179385574706767,0.00618618194867816
Uniform,Rin,100,0.85,0.376605462338453,22.501566143938,0.524773211882439,0.17416867614265,0.006153074999655
Uniform,Rin,100,0.864285714285714,0.358314078229281,21.9005405869292,0.519997152060051,0.169103495634306,0.00612239787706088
Uniform,Rin,100,0.878571428571429,0.340932169655418,21.3238660473385,0.515264560057497,0.16418562091108,0.00609407088921362
Uniform,Rin,100,0.892857142857143,0.324441010741424,20.7709353604206,0.510575040265961,0.15941076802015,0.00606802023795653
Uniform,Rin,100,0.907142857142857,0.308822758904519,20.2411711640513,0.50592820067714,0.154774777594786,0.00604417772668603
Uniform,Rin,100,0.921428571428571,0.29406044702077,19.7340252227745,0.501323652850473,0.150273611231126,0.00602248049453326
Uniform,Rin,100,0.935714285714286,0.280137975887571,19.2489777931389,0.496761011880666,0.145903347970338,0.00600287077519603
Uniform,Rin,100,0.95,0.267040106948469,18.7855370294847,0.492239896365526,0.14166018088307,0.00598529567911459
Uniform,Rin,100,0.964285714285714,0.254752455249935,18.3432384294026,0.487759928374069,0.137540413753247,0.00596970699787105
Uniform,Rin,100,0.978571428571429,0.243261482601441,17.921644318152,0.483320733414934,0.133540457858296,0.00595606102988244
Uniform,Rin,100,0.992857142857143,0.232705436264574,17.5203433713831,0.478921940405075,0.129656828843024,0.00593656039470669
Uniform,Rin,300,0.00714285714285714,10.8088373942696,445.259062272748,0.900000000000002,0.9935746846842,0.671650317260471
Uniform,Rin,300,0.0214285714285714,10.5180325963055,430.345480045766,0.891808930519285,0.964679505379257,0.643045422576365
Uniform,Rin,300,0.0357142857142857,10.231314230363,415.949268794456,0.883692409504387,0.936624656851593,0.615914111766864
Uniform,Rin,300,0.05,9.94889753797498,402.052014621477,0.875649758475679,0.909385700567437,0.590195741142547
Uniform,Rin,300,0.0642857142857143,9.67097647781387,388.635983215821,0.867680305128516,0.88293890871545,0.565828279013197
Uniform,Rin,300,0.0785714285714286,9.39772394035866,375.684094278268,0.859783383277006,0.857261243537465,0.542749164348545
Uniform,Rin,300,0.0928571428571429,9.12929215465922,363.179896940062,0.851958332798352,0.832330337260333,0.520896017044865
Uniform,Rin,300,0.107142857142857,8.86581325570679,351.107546135864,0.844204499577657,0.808124472611391,0.50020721615231
Uniform,Rin,300,0.121428571428571,8.60739998318854,339.451779893566,0.836521235453238,0.784622563900583,0.480622362133183
Uniform,Rin,300,0.135714285714286,8.35414648490047,328.197897505116,0.82890789816247,0.761804138652745,0.462082638460836
Uniform,Rin,300,0.15,8.10612920069325,317.331738543886,0.821363851288065,0.739649319774067,0.444531086802843
Uniform,Rin,300,0.164285714285714,7.86340780544016,306.839662695538,0.813888464204897,0.718138808237188,0.427912808792016
Uniform,Rin,300,0.178571428571429,7.6260261920731,296.708530370659,0.80648111202728,0.697253866269844,0.412175106073249
Uniform,Rin,300,0.192857142857143,7.39401347817938,286.925684068707,0.799141175556722,0.676976301032426,0.397267568993989
Uniform,Rin,300,0.207142857142857,7.16738502195525,277.478930464059,0.791868041230179,0.657288448770222,0.383142123030665
Uniform,Rin,300,0.221428571428571,6.94614343544741,268.35652318608,0.784661101068762,0.638173159426553,0.369753040844411
Uniform,Rin,300,0.235714285714286,6.73027958496933,259.547146266329,0.777519752626905,0.619613781703384,0.357056926755974
Uniform,Rin,300,0.25,6.51977357035083,251.039898227027,0.77044339894202,0.601594148556407,0.345012679430984
Uniform,Rin,300,0.264285714285714,6.31459567626736,242.824276786015,0.763431448484581,0.584098563111951,0.333581437675256
Uniform,Rin,300,0.278571428571429,6.11470729030669,234.890164154397,0.75648331510869,0.567111784993461,0.322726513453015
Uniform,Rin,300,0.292857142857143,5.92006178367251,227.227812904018,0.749598418003069,0.550619017045634,0.312413315553517
Uniform,Rin,300,0.307142857142857,5.73060535150828,219.827832382879,0.742776181642513,0.534605892444636,0.302609266736054
Uniform,Rin,300,0.321428571428571,5.54627781076235,212.681175657434,0.736016035739785,0.51905846218319,0.293283716671468
Uniform,Rin,300,0.335714285714286,5.36701335431811,205.779126961607,0.729317415197934,0.50396318291961,0.284407852561433
Uniform,Rin,300,0.35,5.19274126079476,199.113289633147,0.722679760063061,0.489306905180227,0.275954608946303
Uniform,Rin,300,0.364285714285714,5.02338655999596,192.675574518743,0.716102515477524,0.475076861904897,0.267898577900163
Uniform,Rin,300,0.378571428571429,4.85887065445791,186.458188830076,0.709585131633531,0.461260657325636,0.260215920550252
Uniform,Rin,300,0.392857142857143,4.69911189793562,180.453625433689,0.703127063727204,0.44784625616869,0.252884280640187
Uniform,Rin,300,0.407142857142857,4.54402613197742,174.654652558278,0.696727771913023,0.434821973170624,0.245882700676346
Uniform,Rin,300,0.421428571428571,4.39352718198193,169.054303903654,0.690386721258706,0.422176462899307,0.239191541048601
Uniform,Rin,300,0.435714285714286,4.24752731431818,163.645869136276,0.68410338170049,0.409898709870929,0.232792402395698
Uniform,Rin,300,0.45,4.10593765622623,158.422884756881,0.67787722799882,0.397978018954423,0.22666805138759
Uniform,Rin,300,0.464285714285714,3.96866858030918,153.379125326313,0.671707739694449,0.386404006054961,0.220802350018308
Uniform,Rin,300,0.478571428571429,3.83563005548528,148.508595036234,0.665594401064923,0.375166589068381,0.215180188440349
Uniform,Rin,300,0.492857142857143,3.70673196629574,143.805519611958,0.659536701081479,0.364255979098683,0.209787421322391
Uniform,Rin,300,0.507142857142857,3.58188440246575,139.26433853515,0.653534133366322,0.35366267193094,0.204610807674034
Uniform,Rin,300,0.521428571428571,3.4609979205968,134.879697574672,0.647586196150295,0.343377439752185,0.199637954052373
Uniform,Rin,300,0.535714285714286,3.34398377983275,130.646441614319,0.641692392230938,0.333391323113087,0.194857261043777
Uniform,Rin,300,0.55,3.23075415329208,126.55960776668,0.635852228930926,0.323695623123381,0.190257872898981
Uniform,Rin,300,0.564285714285714,3.12122231699887,122.614418762793,0.630065218056879,0.314281893874283,0.185829630189239
Uniform,Rin,300,0.578571428571429,3.01530281797703,118.806276607714,0.62433087585856,0.30514193508127,0.181563025344995
Uniform,Rin,300,0.592857142857143,2.91291162309827,115.130756492529,0.618648722988432,0.296267784940828,0.177449160935331
Uniform,Rin,300,0.607142857142857,2.81396625019671,111.583600953747,0.613018284461592,0.287651713194934,0.173479710545841
Uniform,Rin,300,0.621428571428571,2.71838588288276,108.160714271406,0.607439089616064,0.279286214397243,0.169646882113889
Uniform,Rin,300,0.635714285714286,2.62609147040793,104.858157097588,0.601910672073454,0.271164001375107,0.165943383583034
Uniform,Rin,300,0.65,2.53700581385124,101.672141307407,0.596432569699966,0.263277998881726,0.16236239074237
Uniform,Rin,300,0.664285714285714,2.45105363981774,98.5990250648892,0.591004324567771,0.255621337432918,0.158897517121315
Uniform,Rin,300,0.678571428571429,2.36816166276182,95.6353080964993,0.585625482916728,0.248187347323114,0.155542785815745
Uniform,Rin,300,0.692857142857143,2.28825863697188,92.7776271653727,0.580295595116451,0.240969552815398,0.152292603127164
Uniform,Rin,300,0.707142857142857,2.21127539918026,90.0227517396642,0.575014215628725,0.233961666500495,0.149141733902547
Uniform,Rin,300,0.721428571428571,2.1371449026927,87.3675798486946,0.569780902970263,0.227157583819822,0.146085278468637
Uniform,Rin,300,0.735714285714286,2.06580224386548,84.8091341208869,0.564595219675801,0.220551377747817,0.143118651060554
Uniform,Rin,300,0.75,1.99718468169626,82.3445579977637,0.559456732261529,0.214137293628916,0.14023755965065
Uniform,Rin,300,0.764285714285714,1.93123165123617,79.9711121185529,0.554365011188851,0.207909744164681,0.137437987089457
Uniform,Rin,300,0.778571428571429,1.8678847714764,77.6861708702118,0.549319630828488,0.201863304546714,0.134716173476389
Uniform,Rin,300,0.792857142857143,1.80708784831216,75.4872190979445,0.544320169424891,0.195992707731116,0.132068599683416
Uniform,Rin,300,0.807142857142857,1.74878687314025,73.3718489715292,0.539366209060985,0.190292839850372,0.129491971960397
Uniform,Rin,300,0.821428571428571,1.69293001760393,71.3377570030216,0.53445733562324,0.18475873575867,0.126983207555941
Uniform,Rin,300,0.835714285714286,1.63946762495965,69.3827412116334,0.529593138767053,0.179385574706767,0.124539421292698
Uniform,Rin,300,0.85,1.58835219850446,67.5046984318139,0.524773211882439,0.17416867614265,0.122157913040838
Uniform,Rin,300,0.864285714285714,1.53953838747055,65.7016217607876,0.519997152060051,0.169103495634306,0.11983615603814
Uniform,Rin,300,0.878571428571429,1.49298297076332,63.9715981420154,0.515264560057497,0.16418562091108,0.117571786009662
Uniform,Rin,300,0.892857142857143,1.44864483889242,62.3128060812618,0.510575040265961,0.15941076802015,0.115362591044356
Uniform,Rin,300,0.907142857142857,1.4064849744194,60.723513492154,0.50592820067714,0.154774777594786,0.11320650219035
Uniform,Rin,300,0.921428571428571,1.3664664312222,59.2020756683236,0.501323652850473,0.150273611231126,0.11110158473489
Uniform,Rin,300,0.935714285714286,1.32855431285381,57.7469333794168,0.496761011880666,0.145903347970338,0.109046030139205
Uniform,Rin,300,0.95,1.29271575025002,56.356611088454,0.492239896365526,0.14166018088307,0.107038148602899
Uniform,Rin,300,0.964285714285714,1.25891987901951,55.0297152882078,0.487759928374069,0.137540413753247,0.105076362236886
Uniform,Rin,300,0.978571428571429,1.22713781652626,53.764932954456,0.483320733414934,0.133540457858296,0.103159198828503
Uniform,Rin,300,0.992857142857143,1.19791685216476,52.5610301141492,0.478921940405075,0.129656828843024,0.101224956126693
Uniform,Rin,600,0.00714285714285714,13.3301540666222,890.518124545495,0.900000000000002,0.9935746846842,1.65135231309474
Uniform,Rin,600,0.0214285714285714,13.0904651852882,860.690960091532,0.891808930519285,0.964679505379257,1.60614009642607
Uniform,Rin,600,0.0357142857142857,12.8493902152383,831.898537588912,0.883692409504387,0.936624656851593,1.56054022172972
Uniform,Rin,600,0.05,12.6070929669249,804.104029242955,0.875649758475679,0.909385700567437,1.51475282695568
Uniform,Rin,600,0.0642857142857143,12.3637577324455,777.271966431642,0.867680305128516,0.88293890871545,1.46897317146266
Uniform,Rin,600,0.0785714285714286,12.1195840582414,751.368188556535,0.859783383277006,0.857261243537465,1.42338661254968
Uniform,Rin,600,0.0928571428571429,11.8747880273939,726.359793880124,0.851958332798352,0.832330337260333,1.37816680841707
Uniform,Rin,600,0.107142857142857,11.6296072515723,702.215092271727,0.844204499577657,0.808124472611391,1.33347653162032
Uniform,Rin,600,0.121428571428571,11.3842838382852,678.903559787131,0.836521235453238,0.784622563900583,1.28945967465228
Uniform,Rin,600,0.135714285714286,11.1390790782907,656.395795010231,0.82890789816247,0.761804138652745,1.24624756676283
Uniform,Rin,600,0.15,10.8942557358097,634.663477087772,0.821363851288065,0.739649319774067,1.20395193385905
Uniform,Rin,600,0.164285714285714,10.6500821218665,613.679325391076,0.813888464204897,0.718138808237188,1.16266805447553
Uniform,Rin,600,0.178571428571429,10.4068231978391,593.417060741317,0.80648111202728,0.697253866269844,1.12247208694712
Uniform,Rin,600,0.192857142857143,10.1647372686614,573.851368137415,0.799141175556722,0.676976301032426,1.08342122245433
Uniform,Rin,600,0.207142857142857,9.92409121950001,554.957860928118,0.791868041230179,0.657288448770222,1.04556271885065
Uniform,Rin,600,0.221428571428571,9.68514444596886,536.713046372161,0.784661101068762,0.638173159426553,1.00892926702807
Uniform,Rin,600,0.235714285714286,9.44814149975253,519.094292532659,0.777519752626905,0.619613781703384,0.973537465495678
Uniform,Rin,600,0.25,9.21332247134384,502.079796454053,0.77044339894202,0.601594148556407,0.939394862409802
Uniform,Rin,600,0.264285714285714,8.98091751524559,485.64855357203,0.763431448484581,0.584098563111951,0.906499669163995
Uniform,Rin,600,0.278571428571429,8.75114157202699,469.780328308794,0.75648331510869,0.567111784993461,0.874840113450035
Uniform,Rin,600,0.292857142857143,8.52419734310288,454.455625808037,0.749598418003069,0.550619017045634,0.844397617405498
Uniform,Rin,600,0.307142857142857,8.30027321682222,439.655664765759,0.742776181642513,0.534605892444636,0.81514730086143
Uniform,Rin,600,0.321428571428571,8.07954464775628,425.362351314869,0.736016035739785,0.51905846218319,0.787060048781155
Uniform,Rin,600,0.335714285714286,7.86217337721733,411.558253923215,0.729317415197933,0.50396318291961,0.760103250780212
Uniform,Rin,600,0.35,7.64830884882183,398.226579266294,0.722679760063061,0.489306905180227,0.734242676375773
Uniform,Rin,600,0.364285714285714,7.43808240042834,385.351149037485,0.716102515477524,0.475076861904897,0.709440043776311
Uniform,Rin,600,0.378571428571429,7.23161390677287,372.916377660151,0.709585131633531,0.461260657325636,0.685657118846873
Uniform,Rin,600,0.392857142857143,7.02900873964161,360.907250867378,0.703127063727204,0.44784625616869,0.662854578702979
Uniform,Rin,600,0.407142857142857,6.83035731345382,349.309305116557,0.696727771913023,0.434821973170624,0.640991930817947
Uniform,Rin,600,0.421428571428571,6.63573868250033,338.108607807308,0.690386721258706,0.422176462899307,0.620029564645559
Uniform,Rin,600,0.435714285714286,6.4452201608837,327.291738272552,0.68410338170049,0.409898709870929,0.599928622015994
Uniform,Rin,600,0.45,6.25885700418371,316.845769513763,0.67787722799882,0.397978018954423,0.580650782291126
Uniform,Rin,600,0.464285714285714,6.07669268669025,306.758250652626,0.671707739694449,0.386404006054961,0.562158200775465
Uniform,Rin,600,0.478571428571429,5.89876156354566,297.017190072468,0.665594401064923,0.375166589068381,0.544414762015037
Uniform,Rin,600,0.492857142857143,5.72508842055881,287.611039223916,0.659536701081479,0.364255979098683,0.527385623573918
Uniform,Rin,600,0.507142857142857,5.55568861704787,278.5286770703,0.653534133366322,0.35366267193094,0.511036972886237
Uniform,Rin,600,0.521428571428571,5.39056892717817,269.759395149344,0.647586196150295,0.343377439752185,0.495336137192397
Uniform,Rin,600,0.535714285714286,5.22972933620412,261.292883228638,0.641692392230938,0.333391323113087,0.480252267354615
Uniform,Rin,600,0.55,5.07316222994293,253.119215533361,0.635852228930926,0.323695623123381,0.465755503725034
Uniform,Rin,600,0.564285714285714,4.92085376177808,245.228837525587,0.630065218056879,0.314281893874283,0.451817371191814
Uniform,Rin,600,0.578571428571429,4.77278573071262,237.612553215429,0.62433087585856,0.30514193508127,0.438411477454042
Uniform,Rin,600,0.592857142857143,4.62893428180718,230.261512985057,0.618648722988432,0.296267784940828,0.425512436190542
Uniform,Rin,600,0.607142857142857,4.48927059118946,223.167201907493,0.613018284461592,0.287651713194934,0.41309586373416
Uniform,Rin,600,0.621428571428571,4.35376253599384,216.321428542812,0.607439089616064,0.279286214397243,0.401138991898427
Uniform,Rin,600,0.635714285714286,4.2223740433179,209.716314195176,0.601910672073454,0.271164001375107,0.38961994796115
Uniform,Rin,600,0.65,4.09506629265395,203.344282614813,0.596432569699966,0.263277998881726,0.378518117190233
Uniform,Rin,600,0.664285714285714,3.97179816313746,197.198050129778,0.591004324567771,0.255621337432918,0.367814102870193
Uniform,Rin,600,0.678571428571429,3.85252682119442,191.270616192999,0.585625482916728,0.248187347323114,0.357489760958723
Uniform,Rin,600,0.692857142857143,3.73720721754747,185.555254330745,0.580295595116451,0.240969552815398,0.347527606471357
Uniform,Rin,600,0.707142857142857,3.62579332139559,180.045503479328,0.575014215628725,0.233961666500495,0.337911294502073
Uniform,Rin,600,0.721428571428571,3.5182380958649,174.735159697389,0.569780902970263,0.227157583819822,0.328625335409462
Uniform,Rin,600,0.735714285714286,3.41449384328334,169.618268241774,0.564595219675801,0.220551377747817,0.31965505850386
Uniform,Rin,600,0.75,3.31451294734698,164.689115995527,0.559456732261529,0.214137293628916,0.310986865463816
Uniform,Rin,600,0.764285714285714,3.21824749517979,159.942224237106,0.554365011188851,0.207909744164681,0.302607749751886
Uniform,Rin,600,0.778571428571429,3.12564977042646,155.372341740424,0.549319630828488,0.201863304546714,0.294505426458491
Uniform,Rin,600,0.792857142857143,3.03667237549205,150.974438195889,0.54432016942489,0.195992707731116,0.286668211407577
Uniform,Rin,600,0.807142857142857,2.95126881216132,146.743697943058,0.539366209060985,0.190292839850372,0.279085241264901
Uniform,Rin,600,0.821428571428571,2.86939318651657,142.675514006043,0.53445733562324,0.18475873575867,0.27174609408559
Uniform,Rin,600,0.835714285714286,2.79100101939109,138.765482423267,0.529593138767052,0.179385574706767,0.264641215955832
Uniform,Rin,600,0.85,2.71604878190353,135.009396863628,0.524773211882439,0.17416867614265,0.257761441715688
Uniform,Rin,600,0.864285714285714,2.64449424223865,131.403243521575,0.519997152060051,0.169103495634306,0.251098127060201
Uniform,Rin,600,0.878571428571429,2.57629656920328,127.943196284031,0.515264560057497,0.16418562091108,0.244643104455543
Uniform,Rin,600,0.892857142857143,2.51141642754499,124.625612162524,0.510575040265961,0.15941076802015,0.238388648536826
Uniform,Rin,600,0.907142857142857,2.44981620996583,121.447026984308,0.50592820067714,0.154774777594786,0.232327558930583
Uniform,Rin,600,0.921428571428571,2.39145991301475,118.404151336647,0.501323652850473,0.150273611231126,0.226452981959397
Uniform,Rin,600,0.935714285714286,2.33631349124541,115.493866758834,0.496761011880666,0.145903347970338,0.220758623312018
Uniform,Rin,600,0.95,2.28434454422589,112.713222176908,0.492239896365526,0.14166018088307,0.215238435980474
Uniform,Rin,600,0.964285714285714,2.23552270815087,110.059430576416,0.487759928374069,0.137540413753247,0.209886896360356
Uniform,Rin,600,0.978571428571429,2.18981948343631,107.529865908912,0.483320733414934,0.133540457858296,0.204698819716646
Uniform,Rin,600,0.992857142857143,2.14850409773193,105.122060228298,0.478921940405075,0.129656828843024,0.199618532143332
Uniform,Rin,900,0.00714285714285714,13.4224041437124,1335.77718681824,0.899999999999994,0.9935746846842,2.03446436506181
Uniform,Rin,900,0.0214285714285714,13.2403967620548,1291.0364401373,0.891808930519276,0.964679505379257,2.00450475461225
Uniform,Rin,900,0.0357142857142857,13.0573352182364,1247.84780638337,0.883692409504378,0.936624656851593,1.9729231046295
Uniform,Rin,900,0.05,12.8731246887377,1206.15604386443,0.875649758475671,0.909385700567437,1.93973316604624
Uniform,Rin,900,0.0642857142857143,12.6876989370226,1165.90794964746,0.867680305128507,0.88293890871545,1.90497210838491
Uniform,Rin,900,0.0785714285714286,12.5009958522015,1127.0522828348,0.859783383276997,0.857261243537465,1.86869137757786
Uniform,Rin,900,0.0928571428571429,12.3129730115575,1089.53969082019,0.851958332798342,0.832330337260333,1.83096324321518
Uniform,Rin,900,0.107142857142857,12.1236031987935,1053.32263840759,0.844204499577646,0.808124472611391,1.79187828701573
Uniform,Rin,900,0.121428571428571,11.9328813375604,1018.3553396807,0.836521235453227,0.784622563900583,1.75154741436865
Uniform,Rin,900,0.135714285714286,11.7408192578762,984.593692515347,0.828907898162457,0.761804138652745,1.71009839889446
Uniform,Rin,900,0.15,11.547443580261,951.995215631658,0.821363851288052,0.739649319774067,1.66767293022436
Uniform,Rin,900,0.164285714285714,11.3528046146594,920.518988086615,0.813888464204884,0.718138808237188,1.62442802061004
Uniform,Rin,900,0.178571428571429,11.1569701921273,890.125591111976,0.806481112027265,0.697253866269844,1.58053050443891
Uniform,Rin,900,0.192857142857143,10.9600297299036,860.777052206122,0.799141175556706,0.676976301032426,1.53615592818843
Uniform,Rin,900,0.207142857142857,10.7620925016804,832.436791392177,0.791868041230164,0.657288448770222,1.49148454046415
Uniform,Rin,900,0.221428571428571,10.5632854211139,805.069569558241,0.784661101068746,0.638173159426553,1.44669726305596
Uniform,Rin,900,0.235714285714286,10.3637496418802,778.641438798988,0.777519752626889,0.619613781703384,1.40197119207193
Uniform,Rin,900,0.25,10.1636427573657,753.11969468108,0.770443398942003,0.601594148556407,1.35747780670337
Uniform,Rin,900,0.264285714285714,9.96314011849242,728.472830358045,0.763431448484564,0.584098563111951,1.31338147460288
Uniform,Rin,900,0.278571428571429,9.76242593411123,704.67049246319,0.756483315108673,0.567111784993461,1.26983366694561
Uniform,Rin,900,0.292857142857143,9.56169594183293,681.683438712055,0.749598418003051,0.550619017045634,1.22697290151399
Uniform,Rin,900,0.307142857142857,9.36115402934324,659.483497148638,0.742776181642496,0.534605892444636,1.18492272606036
Uniform,Rin,900,0.321428571428571,9.16100958145147,638.043526972303,0.736016035739767,0.51905846218319,1.14379037677062
Uniform,Rin,900,0.335714285714286,8.96147857009847,617.337380884822,0.729317415197915,0.50396318291961,1.10366792161999
Uniform,Rin,900,0.35,8.76277807773664,597.33986889944,0.722679760063043,0.489306905180227,1.06463064638111
Uniform,Rin,900,0.364285714285714,8.56512515638825,578.026723556228,0.716102515477505,0.475076861904897,1.0267378666394
Uniform,Rin,900,0.378571428571429,8.36873520244838,559.374566490227,0.709585131633513,0.461260657325636,0.990033866526033
Uniform,Rin,900,0.392857142857143,8.17382045914103,541.360876301066,0.703127063727186,0.44784625616869,0.954548946016988
Uniform,Rin,900,0.407142857142857,7.98058779779448,523.963957674835,0.696727771913005,0.434821973170624,0.920300467290594
Uniform,Rin,900,0.421428571428571,7.78923834921628,507.162911710962,0.690386721258688,0.422176462899307,0.887294595845931
Uniform,Rin,900,0.435714285714286,7.59996594221881,490.937607408828,0.684103381700472,0.409898709870929,0.855527602140419
Uniform,Rin,900,0.45,7.41295578880025,475.268654270644,0.677877227998802,0.397978018954423,0.824987068625937
Uniform,Rin,900,0.464285714285714,7.22838353162924,460.137375978938,0.671707739694431,0.386404006054961,0.795653154798621
Uniform,Rin,900,0.478571428571429,7.04641521514779,445.525785108702,0.665594401064905,0.375166589068381,0.767500231958893
Uniform,Rin,900,0.492857142857143,6.86720644565602,431.416558835874,0.659536701081461,0.364255979098683,0.740497871647241
Uniform,Rin,900,0.507142857142857,6.69090199367979,417.793015605451,0.653534133366304,0.35366267193094,0.714611820932565
Uniform,Rin,900,0.521428571428571,6.51763573200018,404.639092724016,0.647586196150278,0.343377439752185,0.68980504748546
Uniform,Rin,900,0.535714285714286,6.34753084220698,391.939324842957,0.641692392230921,0.333391323113087,0.666038691751914
Uniform,Rin,900,0.55,6.18069993797792,379.678823300041,0.635852228930909,0.323695623123381,0.64327279567528
Uniform,Rin,900,0.564285714285714,6.01724493949823,367.84325628838,0.630065218056862,0.314281893874283,0.621466765670767
Uniform,Rin,900,0.578571428571429,5.85725741461599,356.418829823143,0.624330875858543,0.30514193508127,0.60057987954706
Uniform,Rin,900,0.592857142857143,5.70081891021422,345.392269477586,0.618648722988415,0.296267784940828,0.580571677054977
Uniform,Rin,900,0.607142857142857,5.54800179406199,334.75080286124,0.613018284461576,0.287651713194934,0.561402594370587
Uniform,Rin,900,0.621428571428571,5.39886922406112,324.482142814218,0.607439089616048,0.279286214397243,0.543033914786271
Uniform,Rin,900,0.635714285714286,5.2534758572891,314.574471292764,0.601910672073438,0.271164001375107,0.525428084392864
Uniform,Rin,900,0.65,5.11186834382446,305.016423922219,0.59643256969995,0.263277998881726,0.508548864052727
Uniform,Rin,900,0.664285714285714,4.97408579154725,295.797075194668,0.591004324567756,0.255621337432918,0.492361389246201
Uniform,Rin,900,0.678571428571429,4.84016048474003,286.905924289498,0.585625482916712,0.248187347323114,0.476832331244543
Uniform,Rin,900,0.692857142857143,4.71011841818438,278.332881496118,0.580295595116435,0.240969552815398,0.46192995231069
Uniform,Rin,900,0.707142857142857,4.5839796692841,270.068255218993,0.575014215628709,0.233961666500495,0.447624006055157
Uniform,Rin,900,0.721428571428571,4.46175875029141,262.102739546084,0.569780902970248,0.227157583819822,0.433885589928643
Uniform,Rin,900,0.735714285714286,4.34346594979299,254.427402362661,0.564595219675786,0.220551377747817,0.42068769755896
Uniform,Rin,900,0.75,4.22910695091365,247.033673993291,0.559456732261514,0.214137293628916,0.408004587539026
Uniform,Rin,900,0.764285714285714,4.11868378954975,239.913336355659,0.554365011188837,0.207909744164681,0.395812064243892
Uniform,Rin,900,0.778571428571429,4.01219503839056,233.058512610635,0.549319630828474,0.201863304546714,0.384087249963098
Uniform,Rin,900,0.792857142857143,3.90963653144278,226.461657293834,0.544320169424876,0.195992707731116,0.372808733023565
Uniform,Rin,900,0.807142857142857,3.81100150444287,220.115546914588,0.53936620906097,0.190292839850372,0.361956320972338
Uniform,Rin,900,0.821428571428571,3.71628086080991,214.013271009065,0.534457335623226,0.18475873575867,0.351510917429768
Uniform,Rin,900,0.835714285714286,3.62546420060308,208.1482236349,0.529593138767038,0.179385574706767,0.341454929703906
Uniform,Rin,900,0.85,3.53853952771662,202.514095295442,0.524773211882424,0.17416867614265,0.331771789371507
Uniform,Rin,900,0.864285714285714,3.45549360630494,197.104865282363,0.519997152060037,0.169103495634306,0.322445940955972
Uniform,Rin,900,0.878571428571429,3.37631236669046,191.914794426046,0.515264560057482,0.16418562091108,0.313462884639675
Uniform,Rin,900,0.892857142857143,3.30098141814992,186.938418243785,0.510575040265946,0.15941076802015,0.304809333559726
Uniform,Rin,900,0.907142857142857,3.22948592606937,182.170540476462,0.505928200677125,0.154774777594786,0.296472934558656
Uniform,Rin,900,0.921428571428571,3.16181070155836,177.606227004971,0.501323652850458,0.150273611231126,0.2884421489319
Uniform,Rin,900,0.935714285714286,3.09794061848435,173.24080013825,0.496761011880651,0.145903347970338,0.280706421235459
Uniform,Rin,900,0.95,3.03786078488175,169.069833265362,0.492239896365511,0.14166018088307,0.273256187071655
Uniform,Rin,900,0.964285714285714,2.98155643590227,165.089145864623,0.487759928374054,0.137540413753247,0.266082691236139
Uniform,Rin,900,0.978571428571429,2.92901333606275,161.294798863368,0.483320733414918,0.133540457858296,0.25917823991609
Uniform,Rin,900,0.992857142857143,2.88228127309893,157.683090342448,0.47892194040506,0.129656828843024,0.252486597405831
